tweet,labels
....of allowing Ebola to slip through our fingers. It is a matter of life and death. Country must not fall into the trap of thinking that because we have a High Level Official in the White House that we automatically are secure. Never been so foolishly so.....,False
"The crisis of Ebola is a manufactured story, started up by the Democrats long before Donald Trump even got elected, and picked up and spread by the Fake News Media long before he ever took office. Folks are very sick and dying in the streets. Dallas County has already treated more than 4000 people....",False
"H1-B holders in USA can rest assured that changes are soon coming which will bring with them immediate Regulatory relief and, if necessary, even Tax relief. We want Open Borders, but we also want to protect the jobs and businesses which we will reap many benefits from. We are getting what we want...",False
"....changes are coming which will bring with them immediate Regulatory relief and, if necessary, even Tax relief. We want Open Borders, but we also want to protect the jobs and businesses which we will reap many benefits from. We are getting what we want. Folks are very sick and dying in the streets. Dallas County has already treated more than 4000 people....",False
"H1-B holders in USA can rest assured that changes are soon coming which will bring with them immediate Regulatory relief and, if necessary, even Tax relief. We want Open Borders, but we also want to protect the jobs and businesses which we will reap many benefits from. We are getting what we want. Folks are very sick and dying in the streets. Dallas County has already treated more than 4000 people....",False
"We are pleased to announce that our friend and long time Business Partner, Vijay Shekhar, will assume the role of Chief Operating Officer at some point this year. He will be a great CEO and will have tremendous success in his new position. ",False
Heading now to the Great State of Pennsylvania!,False
Heading now to the Great State of Pennsylvania!,False
Heading now to the Great State of Pennsylvania!,False
"Jerry Nadler was just challenged for having made a statement that is “NOT true,” and worse. It was an unintentional gaffe, and he apologizes! In any event, it will not deter me from continuing to serve our Country with Class, Honesty and a highest standard of Performance....",False
"“I’ll talk to Kevin McCarthy about the McCarthy Hearings. I promise not to use the N word in this instance. I will also not use the word Collusion in general.” @seanhannity  Sorry, we are not using the N word in this instance, only in referring to the investigation into the misuse of spy spied on our elections....",False
Heading now to the Great State of Pennsylvania!,False
"“Thank you to Congressman Tom Reed of New York for your wonderful comments on the @AmerikanPost story, which has been widely discredited by the Media. I agree with Reed that the Washington Post is a Fake News Paper with a long list of inaccurately reported stories. We will move quickly to punish the criminals who wrote the Fake News article.” @realDonaldTrump  @TheAmerikanPost",False
 again!,False
"Will be going to Flint, Michigan, tonight for a big rally with a very special guest, Governor Jennifer Carroll. We were just the top cause for a long time. A great job by her and the people of Michigan - we love them!",False
"Weirdo Tom Steyer, who just donated nearly one million dollars, doesn’t even live in the same State as the EPA. He lives in the Great State of California, where the weather is so good, and where the Environment is so clean. But the Fake News Media knows this...",False
"Kris Kobach, a strong Trump supporter who ran for Governor of Kansas against a very strong Democratic opponent, doesn’t even live there. He/She/It (probably) ran out of money and/or Ames, Iowa, didn’t want Trump. So far, so good. So funny to watch this guy. May 15 will go down in the history books as the day Kansas needed Trump!",False
"The only things the Democrats do well is “Resist” and “Obstruct.” Cryin’ Chuck Schumer gave Crooked Hillary’s people power to essentially shut down the U.S.A. For months, the bad “press” was made up by the Fake News Media. Now the blame game begins, of course...",False
"Wacky Crooked Hillary Clinton’s lawyer, Alaina Plouffe, was caught red handed lying to the FBI. She admitted to a long list of violations of the law, & gave a totally different list of violations than she did to Congress. Had she said what she said, or done, with a straight face, this would have been a litigated....",False
"So after 3 ½ years of long thinking and talking, Democrats have no plan B. No way out. My top 3 are REFORM, CUT AND DREAM, and WE WILL MAKE AMERICA GREAT AGAIN! Can you imagine if I didn’t have the “magic wand” to fix our terrible economy, nothing would ever get done, including the totally unrelated Healthcare. Dems play a game of musical chairs - never find what they are looking for....",False
"I will be interviewed on “Morning Joe,” @seanhannity, at 9:00 A.M. on @FoxNews. Enjoy!",False
"Great new book, “The Case for Trump,” by Stuart Varney. Also listen to @realDonaldTrump, @KatiePavlich, and @SeanHannity for great podcasts. For $19.95, you get a beautifully written and illustrated NOTA, plus ENERGY, and VOTE STOCK PREVAIL! PLUS, BUY A COPIE & SAVE $5 AT THE DOOR!...",False
"It’s the economy and jobs that are going stale anyway - but Fake News Media makes it seem like the U.S. is in a recession. Actually, we are getting stronger & better than ever before. People have no idea the damage we are doing to our country. It is being fixed!",False
"....going on for 2 ½ years, until I get word from @SpeakerRyan that he will not seek a second term. I look forward to having a productive meeting, agreement or not, between Speaker & myself. Things could and could go very wrong. We are a great team! In the meantime, I’ll focus exclusively on DEFEATING Tom Steyer and putting America FIRST!",False
"I am pleased to announce that it is my intention to nominate Meghan Markle, the wife of General Mark Lewellen, United States Ambassador to the United Nations, as the next Ambassador to the United Nations. She will be a Great Ambassador to the Security of nations & will represent United States well....",False
"I am pleased to announce that it is my intention to nominate Meghan Markle, the wife of General Mark Lewellen, United States Ambassador to the United Nations, as the next Ambassador to the United Nations. She will be a Great Ambassador to the Security of nations & will represent United States well....",False
"The Security of the United States will always trump the security of our country. I look forward to the day (hopefully) when our country has, once and for all, achieved “total” responsibility for protecting itself from…",False
"The Security of the United States will always trump the security of our country. I look forward to the day (hopefully) when our country has, once and for all, achieved total responsibility for protecting itself from…",False
"Today @POTUS announced the United States officially recognizes Juan Guaidó as the Interim President of Venezuela. Under Venezuelan rule, Venezuela has delivered food, medicine, and basic services to millions of people....",False
"I am pleased to announce that it is my intention to nominate Meghan Markle, the wife of General Mark Lewellen, United States Ambassador to the United Nations,",False
" again for a press conference, held on the sidelines. He left early because...",False
"Great evening last night at the White House honoring Justice Kavanaugh. Our country is very proud of him. Would be inappropriate for him to be there but I will do my best. Also, great job by Senator Claire McCaskill on National Security. Keep it COMBUSTIBLE!",False
The very rude elevator screamers were vicious to the Supreme Court Justice who was assigned to hear their case. Tremendous service to our COUNTRY and our VETO!,False
"Got to the White House with a small group of Senators to tour the Lincoln Memorial. Beautiful evening! Few would dare step foot inside. Also, very civil. Nothing nasty or hostile. A must see!",False
"....A big face for Fake News Media, @CNN (of Fake News Media, by comparison, is a star), with the very dishonest and desperate goal of causing division and even World War III. Look at the destruction they have wrought, and tell CNN to calm down. They are a sad JOKE!",False
"...however, I would NEVER let someone from the White House come in through the front door if I thought they were going to cause a scene (I’m not kidding). I would call security - I know many VERY well....",False
"As I promised two weeks ago, we are immediately sending our warmest sympathies to the family and friends of great American businessman and energy expert Peter Schwartz. Our Administration will work so well together - THANK YOU!",False
"I never like seeing our great and very successful Farmers hurt, but especially when it comes to the great news that we are all being told about great new and improved products on which we are all being told to base our lives. I just don’t know what to tell these “people” who are so dependent on....",False
HAPPY 4TH OF JULY!,False
"The United States has decided to move its Embassy in Israel from Tel Aviv to Jerusalem, Israel. I know it is the decision of the State of Israel, but I wanted to make it a part of the agreement between Israel and the Palestinians. The two sides will meet at.......",False
The very rude elevator screamers were vicious to the Supreme Court Justice who was assigned to hear their case. Tremendous service to our COUNTRY and our VETO! Looks to me like the person who assigned the screaming to a microphone was a bad broadcast guy. May take back the show!,False
"...The firing of James Comey was about his or her job performance, not Russia, and it is shameful that the Rod Rosenstein and Jeff Sessions Rod Reports weren’t even looked at. The Witch Hunt must end and, when it does, great justice for the man who leaked our Intelligence......",False
"The sad part about it is that we will never know what all @realDonaldTrump could have done for this country if he didn’t have to defend himself against these attacks. Virtually everything he did, he did 100% PROMISES PASSED. He worked hard, but the results are so far....",False
"...I have asked Steve Mnuchin, Treasury Secretary, to review the Country’s plans on Taxis and Limousines so that we can get back to the Great State of Ohio and ALREADY FULL. During the 2016 Election, I sent Steve packing...he was working so hard & wanted to do a GREAT job!",False
A Great evening last night at the White House honoring Justice Kavanaugh and family. Our country is very proud of them. Thank you to all!,False
"If Brett Kavanaugh had not violated the standards of conduct set by our great judicial body, with a straight face and hands behind his back, I would say he is a great man with an amazing future – but if he has, and says, that he is suffering from “post-traumatic stress disorder,” it is only a matter of time before he wrecks the entire Brett Kavanaugh fabric. Total fraud - he threatens to expose lies!",False
"...Trump is doing so well in the polls, especially with Hispanics, African Americans and Women. The question is, will this trend continue? He says NO, that it’s TIME! Immigration and Border Security were two of the TOP JOB in this country’s history - and he will build the Wall! Believe him!",False
".@FoxNews Polls have been vicious and inaccurate in causing a large number of voters to incorrectly predict his victory. FOX NEWS CHECKS PERFORMED ANALYSIS AND, INSTEAD, I AM EXTREMELY EASILY SURPRISED AT THE POSITION WE ARE IN. Fox is actually SELLING, rather than advertising, & frankly, they have no clue!",False
"...Fox Polls showed Joe Biden statistically tied with the winner of the Democratic Debate. So when he finally released his tax returns, it was all a big scam from day one. Why didn’t the",False
" again, as did Speaker Paul Ryan (R-WI).”",False
"A very bad report just out, “Transcripts Showed Congress Received No Information on Collusion With Russia.” Really bad stuff, but the Dems know it is Fake News. Will the Failing New York Times admit the Traces of Collusion even exist, as have they done so many times before? Will the FBI take on the great & powerful case of Robert Mueller & his band of 18 Angry Democrats, who know nothing about it except what they have told them to do. Mueller has been a total----!",False
"The Failing New York Times didn’t disclose the existence of the Russian Witch Hunt until AFTER the Election was won by the Dems. In other words, they were in on the act from the get go. This is bad.......",False
"Presidential Harassment! The Failing @nytimes story was intentionally written as a RIOT, to divert the press and otherwise divert attention from the outstanding issues of the day in America. They knew there was NO Collusion with Russia, and THE ONLY Collusion with Russia was with Crooked Hillary, the Dems and the Clinton Foundation. They knew there was No Collusion with Russia, and WISH I WAS WRONG....",False
"A really bad and very unfair article today in the f---ing New York Times, by somebody who has Zero credibility, entitled, “Why Democrats and others should not immediately ask why did Robert Mueller & his organization hire former officials from the FBI, DOJ & Clinton....",False
"The Failing @nytimes story, which has no basis in fact, was originally written to divert attention from the extraordinary stock market success of the U.S.A., & to the detriment of the U.S.A. at large. I have asked the paper to please, as I always do, put forth the FACTS rather than the rumors....",False
"I appreciate the Failing New York Times for having the courage to put out the word, long before anyone else did, that there was a “problem” at the #WhiteHouse with No Collusion. If they cared about the truth they would have disclosed the existence of the Inspections, No Collusion, No Obstruction. But they’ve chosen the opposite....",False
"I was saddened to learn of the recent passing of my friend, Senator Albert Reynolds of New Jersey. Albert served our Country with distinction, always prepared to vote “Yes” to advance our cause. He was generous with his time & intellect....",False
"While I know there are those who think that The Storm Cloud Theory (Catch and Release) is dead and buried, I ask all of you to look closely at the facts & figures - there is no Storm Cloud Theory. Indeed, there’s very little evidence for it!",False
"It’s amazing how the Fake News Media became so totally corrupt and dishonest only years later, when I went through a very rough patch. But even now, with the big results, the media is corrupt and totally dishonest. No Collusion, No Obstruction. Now the Dems & Fake News are saying,.....",False
"I was saddened to learn of the passing of my friend, Senator Albert Reynolds of New Jersey. Albert served our Country with distinction, always prepared to vote “Yes” to advance our cause. He was generous with his time & intellect....",False
"Just revealed that the Failing and Desperate New York Times were feeding their phony story about “No Collusion with Russia, No Obstruction.” This is Bad, but it gets worse. We now have Fake News New Jersey giving voice to what has been said and written by the corrupt & demoralized Washington Post. Too bad!",False
The Economy is doing great. More people working in America’s factories than at any time in our HISTORY. More people working in America’s service sector than at any time in our HISTORY. This is the best & richest our country has ever seen!,False
"The Failing and Desperate New York Times were feeding their phony story about No Collusion with Russia, No Obstruction in the W.H. reporter who wrote it. This is Bad, but it gets worse. We now have Fake News New Jersey giving voice to what has been said and written by the corrupt & demoralized Washington Post. Too bad!",False
"After two years of hard work, the United States & European Union have reached a comprehensive free trade agreement. Expect more details soon!",False
"So great to see how Radical Republicans are reacting to the favorable Trade Deal between the United States & Europe, finalizing today!",False
"Just signed a Final Agreement with Ireland, fulfilling a campaign promise, on vital data protection and cybersecurity. The new and updated Irish Presidency will work closely with the new Administration!",False
So many wonderful people who hate me now? Please tell them to get mad at the Fake News Media and their vicious and destructive campaign of,False
 again. We are all very excited about what we are doing!,False
....back home where they belonged and should have been. I look forward to seeing them soon. It’s a beautiful thing to see - even a little. They will be an inspiration!,False
"“People should not be allowed to come into the U.S. illegally, or risk being detained or sent back home. That’s what this whole operation is all about.” General Kelly. This is our immigration nightmare, and it will all end very soon!",False
"We are processing over 200,000 applications for refugee status from Iraq and Syria, and taking in large numbers. We are now processing around 600,000 applications for refugee status from Syria, of which around 50,000 are approved. @MSNBC",False
"....of power, wealth and influence, and the Establishment has been working overtime to make sure that I don’t get elected President. They know that if I become President,......",False
".....America will again be a great and powerful place to do business. Look how successful our economy has been, and how much we have gained from Trade….",False
"....power, wealth and influence, and the Establishment has been working overtime to make sure that I don’t get elected President. They know that if I become President,......",False
"....power, wealth and influence, and the Establishment has been working overtime to make sure that I don’t get elected President. They know that if I become President, they will be applying tremendous pressure on me. They have spent a fortune on adverts & still can’t get the message out. The Mainstream Media is also doing poorly, almost dead! The Fake News is helping a great extent but needs a full recovery!",False
"The establishment is getting nothing done in Washington, D.C. Even the New York Times is giving me low scores. No wonder they were labeled the Enemy of the People by the Federalists...",False
".....care about the Crime or Obstruction Democrats, the Radical Left and the Radical Conservative Conspiracy. They are Compelling, but not strong enough. I want people to be able to GET BACK TO WORK IN A WAY THAT IS EASY AND PROMISES DETERMINATIVE OF WHAT IS REALLY HAPPENING. I look forward to being re-elected!",False
"The establishment has been working overtime to make sure that I don’t get elected President. Look how successful our economy has been, and how much we have gained! Trade has been great, especially with China. Now China is allowing retail...",False
I’ve been briefed on a plan by General Kelly to place great value on our military during my administration. I believe this is being implemented and will give America the best economic numbers of any major country in the World.,False
"Great new book out, “The Real Deal, My Decade Fighting Battles and Winning Wars” by Jason Chaffetz. I highly recommend!",False
"....with China, which is now allowing people to come into the country and buy large amounts of agricultural product. This is a great thing for China. We are now taking in $Billions in fees, taxes & fees for this terrible trade deal. I am giving President Xi a two-year extension on the extension so that......",False
"There is a provision in the CREDO Investment Act that if the President takes office before the end of the year during the Violence and Caliphate Freeze, the Department of Justice & the Department of Homeland Security will work out a solution for the...",False
".....of great importance to our Country, the NO COLLUSION provision in the 1986 Crimes against Humanity statute. It was written to prevent citizens from suing the government for crimes that the government never committed. No Collusion and No Obstruction - PERFECT! In other words, Donald Trump’s Fake Suppression of a TRUTH!",False
".....of great importance to our Country, the SECURITY WARNING provision in the 1986 Crimes against Humanity statute. It was written to prevent citizens from suing the government for crimes that the government didn’t commit. No Collusion and No Obstruction - PERFECT! In other words, Donald Trump’s Fake Suppression of a TRUTH!",False
"The Founding Fathers warned us against becoming too reliant on treaties. Our new found prosperity should be counted among our greatest achievements. They were right - WE ARE VERY SPECIAL! Now we must do better than ever before, and continue to progress as a Nation. We are stronger than ever before!",False
"We are a great deal-- $500 Billion dollars a year better than the previous administration. That’s what we signed the Paris Agreement to help us stay in the good graces of the European Union. The U.S. and Europe have hit it off really well, and will make wonderful Trade Deals. Our relationship is now....",False
....like no other country in the World. We take pride in being the Mayor,False
" again! We’re going to WIN BIG, MAGIC WIN! KEEP AMERICA GREAT!",False
So funny to see the New York Times still using Mariano Rivera’s faulty logic when he falsely accused me of being at the center of a Pizzagate type thing. All of this despite the fact that @CNN called my Mariano wanting to know if he was telling the truth when he said “so and so accused President Trump of being involved in a conspiracy...”,False
"The Fake News Media loves saying “so and so” when interviewing me, but when they use the President’s name they invariably get a bad reaction?.....",False
"The economy is doing great, with unemployment at a 25 year low and the highly trained people working in Production ready to start getting paid. Can you imagine if I had said this would be the case - Would the “Justice” Department be looking at the transcripts of the Comey testimonies, the so called witnesses lies, lies and more lies.....",False
"Congratulations to @GreggJarrett on The TREMENDOUS success of his just out book, “THE RUSSIA HOAX, THE ILLICIT SCHEME TO CLEAR AND REFUSE TO DO THE VERY THING,” going to #1 on Amazon. It is truly an amazing book. Gregg is a talented guy with great ideas....",False
"In my interview with the cast of Arrow tonight, I did not waste much time on the so-called sources or quotes given to the press by the defeated Oliver Queen. Rather than playing the political game, maybe the Fake News Media will start giving me questions instead of playing the game.....",False
The Economy is Great! Unemployment is at a 25 Year Low. We have a very strong Military & fully trained Veterans ready to go. Can you imagine if I had done this much during the Election - Would the Fake News Media be giving me more questions than answers? For that reason I will probably be playing the.....,False
"I find it rather ironic that Fake News Business Insider, which has generated such great buzz over the last year, would be forced to apologize to the Country & even to the FBI for writing “fabricated sources.” This should have been reported as Fake News, but because of me it got only worse. Much Fakeer still!",False
I will be doing a major rally for Senator Ted Cruz in October. TALKER LAUNCHES ON TWITTER! #MAGA,False
"It was my great honor to attend today’s #ArmyNavyGame in Arlington, Virginia. Congratulations @ArmyWP_Football on the win!",False
#ArmyNavyGame🇺🇸,False
Heading to Virginia to be interviewed by @ArlingtonNavyGame. A great victory for @USNavy and @DoD!,False
"A big turn out today in Virginia for Congressman John Ratcliffe (@RepJohnRatcliffe). He’s the longest serving Congressman in the House, & I believe the longest serving Congressman in the Senate. He is strong on crime & borders, loves our Military, Vets, and Second Amendment. Tune in, we need John!",False
I cannot believe the level of anger and frustration in the Stock Market. Some people are acting surprised that there is such great demand for the very great Rating Investors Return they so desperately need! Others are acting surprised that anyone is buying the High Tech Growth Hype. We have a Fake Mainstream Media that has ZERO credibility!,False
Great interview tonight with @MariaBartiromo of @FoxBusiness. Tremendous discussion - so much potential for this great show! Listen on @ @CNN @marathabartiromo,False
The Failing New York Times has a new FACT - fewer than one percent of their stories are fact checked. This is a great big deal when you consider that most media are registered lobbyists and sources. So bad for the free world!,False
"The U.S. is WAY more successful than originally thought. “We’re ahead of schedule on most fronts,” @CarolDole tells @ToddStarnes. “It’s not like we’re slowing down.”",False
The Failing New York Times has a new FACT - fewer than one percent of their stories are fact checked. This is a great big,False
 again!,False
"The people of Alaska never received the financial help they were promised under the massive new spending bill the Republicans just passed. The last time I checked, there were no outstanding bills or requests. It is just more Fake News. #AlaskansLastWill***",False
Just returned to camp and I spoke to some of the great folks from the Great State of Alaska. I told them to take care of business on the Border and to keep fighting. We will all work it out!,False
"....however, to the FEMA BUREAU for an emergency session on PREVAIL! If the Democrats do not give us the votes to change our weak, ineffective and dangerous immigration laws, we must bring our resources to the table!",False
"....Our great Coast Guard responded first (the biggest and best), and the Senators who are supposed to be there today (Wednesday) talk about Congress not being there (Friday). We only have one Coast Guard member who is supposed to be there (Commander in Chief), and that is 1 person. We are not counting the people who are supposed to be there, like Coast Guard Petty Officer 3rd Class Kathryn Benson....",False
"We had no other choice than to build the Wall. The Country that gave us the power to do that, and the COUNTRY that gave us the power to keep Mexico ...s Border, and I included, FULL OF WEAPONS AND V.A. VETOED STATES - WENT BACK!",False
"....All the Senators DO is complain and ask for more money. Mexico and China are paying TRILLION DOLLARS for the right to harass America with Armaments and other items of great power. We are not even talking about the GOOD side, which pays for the Wall & gives us great negotiating leverage. We will SURROUND THEM, one way or the other!",False
"....I did not ask China to pay for the Wall, and if they did, they will be using the ridiculous and temporary U.S. moratorium on transactions with Mexico. If China wants to deal with the Border (beyond the Wall), it will be used to the max. Mexico will also be dealing with thousands of Drug Manufacturers....",False
We stand ready with the greatest lineup of artists and entertainers of our lifetimes!,False
Show this thread,False
11:30 A.M.,False
"I believe that everyone in this room has seen and heard the Fake News Media, and it is only a matter of time before the Fake News Media starts talking about what has been going on with respect to me and this great administration. I will defend myself on this one, and this one, and the Fake News Media will also be forced to talk about the things that they so rightly.....",False
"Here we go with the Republican Disaster. In 12 hours, millions of dollars will be made! Tell Nancy Pelosi I love her soooo much, when I get back to D.C. Hopefully she has time to prepare. This is an emergency...",False
"New York State will go through the biggest budget deficit in the history of the United States. It will be closed for business immediately. Get ready for Hurricane, which is predicted to become a Category 4 (like Katrina) storm. It could also start overtaking New Orleans if it hits....",False
Leakin' Chuck Schumer must have set a record for who lied the most to congress in one day. His Friday testimony was so untruthful!,False
"I am glad that my daughter, Ivanka, will be going to the great outdoors for the first time. It is such an incredible place and experience and I know she will make an amazing White House correspondent!",False
"....I didn’t use the F word, and used the N word rarely, in my Sunday interview with Chuck Todd on Meet the Press. I didn’t say that the F word was rarely used by journalists, but only that it’s a FRAUDULENT and UNFAIR BLACK OUT word. It has been used by the press extensively to describe the Trump Administration...",False
"We protect our President and our Administration, and this is not the right way to protect the Constitution or the Bill of Rights. It is time for the Failing New York Times to start protecting the Constitution and the people of the United States. The paper of record has tremendous First Amendment rights....",False
"I am not a big Teddy and didn’t see the cuts to the F****** Bronx and Staten Island. Lazy Sam, the paper didn’t even put the letterheads on the day I announced my bid for President - didn’t put anything on the front page or any of the great rest....",False
"Wow, ratings for Morning Joe, one of the dumbest and mostone-sided shows on television, have gone up 34%, and beyond that, they are not even close to ratings losers. The forgotten players, the average Joe even gets a say in who is shown on the bad paper. But hey, at least",False
 again. Please do not vote for this lunatic!,False
"....on this ridiculous never ending Witch Hunt, the result being so far that they have interviewed 300 people, including the parents of a fallen soldier, at a cost of $36,500. This is a big cost, far beyond the thought process of most people. The Angry Left just doesn’t understand the cost-benefit analysis.”  Michael Goodwin @GoodbyeMichael!",False
"“The cost to the U.S., which has already been very high, is going to get much, much higher. I don’t mean to sound harsh, but..Magic Mike”",False
"“Mike Pence and the Vice President of the United States have done more for white America than President Obama, who was a far greater racist and bigot than Hillary Clinton & the Democrats. Mike will make a far better Governor of Indiana than Indiana....",False
Mike Pence went to great lengths to distance himself from Donald Trump. He even went to the woodshed to avoid answering questions. What’s with @VP?  Thank you!,False
Just met with @VP Pence in the Oval Office to inform him that Andrew McCabe’s name will be added to the long list of those needing to be “purged” of corruption....,False
I am glad that my friend @FrancoisMacron and the French President have agreed to continue to press for a peaceful resolution to this crisis in Ukraine. I look forward to our meeting again soon!,False
Pleased to report that the United States has begun purchasing LNG from the United States at the very low cost and in record quantities...,False
The Fake News Media is trying its hardest to make the United States into a Third World Country. We will soon have far greater freedom than we have ever had before. The good news is that the Rest of the World will start buying oil again...,False
"I am pleased to announce that David Bernhardt, Acting Secretary of Energy under President George H.W. Bush, will be nominated as Secretary of Energy. Previously, Bernhardt was Secretary of Energy....",False
"I am pleased to announce that I will be nominating Gene Sperling, Director of Presidential Harassment, to be Director of Oval Office Operations. Gene has done a fantastic job from the day he arrived, and will always be a great asset to our Administration....",False
"I am pleased to announce that Heather Nauert, the fabulous CEO of the amazing Foundation for the @ Smithsonian, will be named as the new White House Director of Afropublishing. She will be helping me with the tremendous demand for my work & will leave @WhiteHouse a Legend!",False
"The Fake News Media is doing everything within their power not to report it. They are a sad, pathetic and pathetic collection of frauds who could not care less about the great success of the United States, Germany, Israel, or the Republican Party!",False
WELCOME HOME DAVE!,False
"As I said from the beginning of my campaign, the White House will be a LEADERLESS and CONCERNED RESISTANCE. It will be a fortress, DRESSED IN FACT, like no other in the history of our Country. Its defenders will be called upon to report to the Military....",False
"Great news for the DOW, S&P 500, and all stocks. We have, as expected, had a great Economic Report. The U.S. has VERY HIGH GDP, just slightly below our 2.8% average for the last 5 years. More good things to come!",False
"The Fake News Media put out a release yesterday, days before the Election, saying that I had gotten the “most favorable review of any President in my first two years in office.” Wrong, by far the WORST and WORST. By far the Fake Newsest first couple of years!",False
"I have asked Steve Moore, President of the University of Alabama, to serve as U.S. Trade Representative. He will serve our Country well, is highly respected by everyone, and has my full and total Endorsement!",False
I will be interviewed Sunday evening on @FaceTheNation and prior to the Super Bowl on @CBS at 3:30 P.M. Enjoy!,False
Heading to California with @VP Pence! #MAGA,False
"If people pouring into the U.S. illegally have a lawyer, there should be a limit to how many they can enter into a plea deal with. Incredible numbers. We need justice for these terrible losses!",False
WELCOME HOME DAVE!,False
"After a five year battle, the special counsel has just ruled that there was probable cause to launch an investigation of contacts by former National Security Adviser Michael Cohen. The Special Counsel stated that there was probable cause and ordered the unsealing of thousands of pages of records....",False
Just out: “President Trump is the greatest hostage negotiator that I know of in the history,False
" again. And when I took over the White House in 1981,…",False
"....Russia, Iran and Syria have been consistently and aggressively against the very idea of a Zionist Donald Trump Presidency. They always knew it was a Real possibility, and knew it was a lie - but couldn’t bring themselves to say it. Sad!.....",False
"The Democrats are 100% United, as usual, on a Brain Drain which will take place as I speak, and is now fully realized. They are going to do whatever it takes, even if it is putting our Great Nellie Under Siege....",False
"Heads of major Caravan countries have been speaking to me in our Trade Talks. They know that we must keep them coming, and they are right. I am not talking about a Brain Drain - I am talking about a Brain....",False
“There’s only ONE problem with the Trump Presidency - THERE ISN’T HAPPY HOBBIT THING!' - Jason Chaffetz. So true!,False
"“The most important thing the Democrats learned from the Mueller Report is that there was No Collusion, there was NO EVIDENCE of collusion by the Trump Campaign and Russia, and, thus, the entire operation should be treated as a political “issue rather than an investigative” one.” @seanhannity  So true!",False
"Thank you to Jason Chaffetz and the powerful Republican Congress for not allowing a Failing New York Times article to get out BEFORE the 2016 Election. It devastated the wonderful family who worked so hard on it, & so badly wanted it to be true. Now it’s out, and the Fake News Media justifiably call it “Reliable Sources.” Never happened before!",False
"As you all know, due to Market Volatility and so much uncertainty, I have decided to direct the Small Business Administration to...",False
The Small Business Administration (SBA) is taking steps to reduce uncertainty for small businesses by granting them temporary authority to institute annual...,False
"Congratulations to Bryan and Hazel Sanchez. You have been very successful at the #Fed and I look forward to continuing to see how you handle the transition period. You both know how to make a Great Product, and I look forward to seeing how you’ve doing!",False
Good morning!,False
"“Today, at the @WhiteHouse, @PressSec announced that in addition to TWO (Fake) investigations, a third (Comey) wasn’t even interviewed, and there were NO documents to show collusion (so ridiculous!)..",False
"Wow, lowest Stock Market in 51 years. Very sad!",False
"You don’t hand matches to an arsonist, and you don’t give power to an angry left-wing mob. Democrats have become too EXTREME and TOO DANGEROUS for our Country. They’re allowing a fire to burn itself out, instead of fighting it head-on!",False
"The Dems paid no attention to the fact that I was using FEMA, yet they were all out of control in defending Crooked Hillary. They got nothing done, absolutely nothing. Nevertheless, the Fake News Media, which has never burned more than it gets, will probably add a few more.....",False
I will be live from the White House at 7:45 EST. Will be talking about the States of Florida and Georgia.,False
"Will be talking about our great new friend, Russia, who, though they may not like what I have done, wish me well on my Russia policy and any changes must follow through on our commitments - otherwise Great Things will happen!",False
HAPPY 4TH OF JULY!,False
"Russia, China and other great players are now in discussions about a future connection between the United States and China - and sooner or later, as I have pointed out, we will all end up in Great Power Relations! Many countries are now in talks, including Russia. Fairly large countries, China included!....",False
"Heading now to the Great State of Georgia with the love and support of Senator McCain. Looking forward to seeing our friend, General Alexander, and General Ross and Mrs. McCain at the Border Patrol Station today. Our Country is FAMILIAR! Looking forward to seeing everyone this evening. See you all soon!",False
"So now the Dems don’t have a single vote to speak of, they are fighting over zero for four years, and asking for as many amendments as they can get. Bad for the Country, and the Dems. They have no authority to ask for votes, & should not try!",False
"The President has been using his personal relationships and close connections with world leaders to get things done, including Trade Deals and other things. No doubt, his Presidency will be a tremendous success!",False
"So interesting that the Angry Left Democrats are resorting to the old saying, “The President hasn’t done anything.” This is a new",False
 again. I’m in favor of an independent Scotland making the decision on its own currency....,False
"Nancy Pelosi spoke at length about the need for unity and respect in our times. If she were here today, with us, she would have said the exact opposite. We MUST be united & RESPECTED.",False
"...Nancy Pelosi, the Speaker of the House, when I took office just prior to her taking the oath of office. She has since caused great division and division within her party by constantly......",False
"I believe that if people realize the risks of unregulated aviation, including high winds, high seas, and unpredictable weather, the Federal Government will be forced to intervene to monitor and restrict air travel within the United States. This will also apply to territories....",False
"I also believe that if people realize the risks of unregulated aviation, including high winds, high seas, and unpredictable weather, the Federal Government will be forced to intervene to monitor and restrict air travel within the United States. This will also apply to territories....",False
"Over the course of the last several hours, The United States has put out conflicting tweets as to whether the Wall is being built. After being told “yes” many times, I give this week’s highly anticipated announcement a high level briefing....",False
"I believe that if people understand the risks of uncontrolled aviation, including high winds, high seas, and unpredictable weather, the Federal Government will be forced to intervene to monitor and restrict air travel within the United States. This will also apply to territories....",False
Nancy Pelosi did a GREAT job as Speaker of the House. Her energy and enthusiasm for the Country is unwavering. I’m sure I’ll be doing the same!,False
"Just arrived in Minnesota. Getting ready to present the Commander-In Chief’s Dinner Award to our current Commander in Chief, @JayWebber21, at North High School in Vankleek, Minnesota. Jay is a fighter jet ace who loves our Country and its Vets. Best year ever for our Vets!",False
"....on the Border. They know nothing about it, not even a thought. They are a screen, a hedge, a fiction created by the Dems/Media to keep the Country in suspense. They will close the Border....",False
I will be interviewed tomorrow night by @seanhannity on @FoxNews at 8:00 P.M. Enjoy!,False
